Library_ID,pop_id,Record_ID,CONTINENT,REGION,WHO_region,ISO_CTRY,ADM0,ADM0_ID,ADM1,ADM1_ID,ADM2,ADM2_ID,TypeSite,Site_name,Precision,Latitude,Longitude,PoT,Coverage,Trial,TimePeriod,Year_start,Year_end,N_rounds,Method_0,LF_species,Sex,Age_Range,Age_start,Age_end,Author,Source,Year,Approval,Reference,Blood_volu_Any_clinic,Blood_volu_Blood_smear,Blood_volu_Brugia_Rapid,Blood_volu_Chamber,Blood_volu_ELISA,Blood_volu_Filtration,Blood_volu_Hydrocele,Blood_volu_ICT,Blood_volu_IFI,Blood_volu_Knott,Blood_volu_Lymphedema,Blood_volu_New_rapid_test,Blood_volu_PCR,prev_Any_clinic,prev_Blood_smear,prev_Brugia_Rapid,prev_Chamber,prev_ELISA,prev_Filtration,prev_Hydrocele,prev_ICT,prev_IFI,prev_Knott,prev_Lymphedema,prev_New_rapid_test,prev_PCR,density_Any_clinic,density_Blood_smear,density_Brugia_Rapid,density_Chamber,density_ELISA,density_Filtration,density_Hydrocele,density_ICT,density_IFI,density_Knott,density_Lymphedema,density_New_rapid_test,density_PCR,pop_Any_clinic,pop_Blood_smear,pop_Brugia_Rapid,pop_Chamber,pop_ELISA,pop_Filtration,pop_Hydrocele,pop_ICT,pop_IFI,pop_Knott,pop_Lymphedema,pop_New_rapid_test,pop_PCR,np_Any_clinic,np_Blood_smear,np_Brugia_Rapid,np_Chamber,np_ELISA,np_Filtration,np_Hydrocele,np_ICT,np_IFI,np_Knott,np_Lymphedema,np_New_rapid_test,np_PCR,diagnostics,num_diagnostics,specificity,Comments,ICT_test,unextracted_data,Blood_volu_Others,prev_Others,density_Others,pop_Others,np_Others,object_ids
UGA0006LF,2402,LF4166UG,Africa,Eastern Africa,AFRO/EMRO,UG,Uganda,253,KARAMOJA,0,Kotido,0,Location,Orwamuge,1,2.536466,33.620379,Postintervention,Country,No,2010-on,2010,2010,4,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,0,0,Uganda Ministry of Health,Report,2010,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; UGA0014_LF2010,NA,20,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0.009,0,NA,NA,0.149,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,520,NA,NA,NA,NA,222,112,NA,NA,530,NA,NA,NA,0,NA,NA,NA,NA,2,0,NA,NA,79,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location + year + MDA round + Pre/Post Intervention,,NA,NA,NA,NA,NA,NA,NA,6060 + 6061 + 6062 + 6063
UGA0006LF,2404,LF4168UG,Africa,Eastern Africa,AFRO/EMRO,UG,Uganda,253,LANGO,0,Lira,0,Location,Alebtong,1,2.244722,33.254722,Postintervention,Country,No,2010-on,2010,2010,5,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,0,0,Uganda Ministry of Health,Report,2010,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; UGA0014_LF2010,NA,20,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0.006,NA,NA,NA,NA,0.047,0,NA,NA,0.061,NA,NA,NA,295,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,504,NA,NA,NA,NA,277,145,NA,NA,639,NA,NA,NA,3,NA,NA,NA,NA,13,0,NA,NA,39,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location + year + MDA round + Pre/Post Intervention,,NA,NA,NA,NA,NA,NA,NA,6065 + 6066 + 6067 + 6068
UGA0006LF,2433,LF4198UG,Africa,Eastern Africa,AFRO/EMRO,UG,Uganda,253,KARAMOJA,0,Nakapiripirit,0,Location,Nabilatuk,1,2.020556,34.584167,Postintervention,Country,No,2010-on,2010,2010,4,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,0,0,Uganda Ministry of Health,Report,2010,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; UGA0014_LF2010,NA,20,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0.004,0,NA,NA,0.032,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,519,NA,NA,NA,NA,250,65,NA,NA,563,NA,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,18,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location + year + MDA round + Pre/Post Intervention,,NA,NA,NA,NA,NA,NA,NA,6110 + 6111 + 6112 + 6113
UGA0007LF,2467,LF4233UG,Africa,Eastern Africa,AFRO/EMRO,UG,Uganda,253,LANGO,0,Dokolo,0,Location,Adyangoto B,1,1.778977,33.046462,Postintervention,Country,No,2010-on,2010,2010,6,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,0,99,"Ashton RA, Kyabayinze DJ, Opio T, Auma A, Edwards T, Matwale G, Onapa A, Brooker S and Kolaczinski JH",Published paper,2011,Yes,The impact of mass drug administration and long-lasting insecticidal net distribution on Wuchereria bancrofti infection in humans and mosquitoes: an observational study in northern Uganda,NA,20,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.167,NA,NA,NA,NA,NA,0.069,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,174,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location + year + MDA round,MF measurement only for people who were ICT positive,NA,NA,NA,NA,NA,NA,NA,6167 + 6168
UGA0007LF,2468,LF4234UG,Africa,Eastern Africa,AFRO/EMRO,UG,Uganda,253,LANGO,0,Dokolo,0,Location,Akabi,1,1.79394,33.043292,Postintervention,Country,No,2010-on,2010,2010,6,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,0,99,"Ashton RA, Kyabayinze DJ, Opio T, Auma A, Edwards T, Matwale G, Onapa A, Brooker S and Kolaczinski JH",Published paper,2011,Yes,The impact of mass drug administration and long-lasting insecticidal net distribution on Wuchereria bancrofti infection in humans and mosquitoes: an observational study in northern Uganda,NA,20,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.064,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location + year + MDA round,MF measurement only for people who were ICT positive,NA,NA,NA,NA,NA,NA,NA,6169 + 6170
UGA0007LF,2469,LF4235UG,Africa,Eastern Africa,AFRO/EMRO,UG,Uganda,253,LANGO,0,Dokolo,0,Location,Okwor,1,1.770537,33.008355,Postintervention,Country,No,2010-on,2010,2010,6,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,0,99,"Ashton RA, Kyabayinze DJ, Opio T, Auma A, Edwards T, Matwale G, Onapa A, Brooker S and Kolaczinski JH",Published paper,2011,Yes,The impact of mass drug administration and long-lasting insecticidal net distribution on Wuchereria bancrofti infection in humans and mosquitoes: an observational study in northern Uganda,NA,20,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location + year + MDA round,MF measurement only for people who were ICT positive,NA,NA,NA,NA,NA,NA,NA,6171 + 6172
UGA0007LF,2470,LF4236UG,Africa,Eastern Africa,AFRO/EMRO,UG,Uganda,253,LANGO,0,Dokolo,0,Location,Aridi,1,1.755632,33.005827,Postintervention,Country,No,2010-on,2010,2010,6,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,0,99,"Ashton RA, Kyabayinze DJ, Opio T, Auma A, Edwards T, Matwale G, Onapa A, Brooker S and Kolaczinski JH",Published paper,2011,Yes,The impact of mass drug administration and long-lasting insecticidal net distribution on Wuchereria bancrofti infection in humans and mosquitoes: an observational study in northern Uganda,NA,20,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,0.034,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location + year + MDA round,MF measurement only for people who were ICT positive,NA,NA,NA,NA,NA,NA,NA,6173 + 6174
UGA0007LF,2471,LF4237UG,Africa,Eastern Africa,AFRO/EMRO,UG,Uganda,253,LANGO,0,Dokolo,0,Location,Alwar,1,1.768448,33.02452,Postintervention,Country,No,2010-on,2010,2010,6,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,0,99,"Ashton RA, Kyabayinze DJ, Opio T, Auma A, Edwards T, Matwale G, Onapa A, Brooker S and Kolaczinski JH",Published paper,2011,Yes,The impact of mass drug administration and long-lasting insecticidal net distribution on Wuchereria bancrofti infection in humans and mosquitoes: an observational study in northern Uganda,NA,20,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,221,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location + year + MDA round,MF measurement only for people who were ICT positive,NA,NA,NA,NA,NA,NA,NA,6175 + 6176
UGA0007LF,2472,LF4238UG,Africa,Eastern Africa,AFRO/EMRO,UG,Uganda,253,LANGO,0,Dokolo,0,Location,Acapii,1,1.772954,33.017566,Postintervention,Country,No,2010-on,2010,2010,6,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,0,99,"Ashton RA, Kyabayinze DJ, Opio T, Auma A, Edwards T, Matwale G, Onapa A, Brooker S and Kolaczinski JH",Published paper,2011,Yes,The impact of mass drug administration and long-lasting insecticidal net distribution on Wuchereria bancrofti infection in humans and mosquitoes: an observational study in northern Uganda,NA,20,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,182,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location + year + MDA round,MF measurement only for people who were ICT positive,NA,NA,NA,NA,NA,NA,NA,6177 + 6178
UGA0007LF,2473,LF4239UG,Africa,Eastern Africa,AFRO/EMRO,UG,Uganda,253,LANGO,0,Dokolo,0,Location,Adyangoto A,1,1.749516,33.014415,Postintervention,Country,No,2010-on,2010,2010,6,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,0,99,"Ashton RA, Kyabayinze DJ, Opio T, Auma A, Edwards T, Matwale G, Onapa A, Brooker S and Kolaczinski JH",Published paper,2011,Yes,The impact of mass drug administration and long-lasting insecticidal net distribution on Wuchereria bancrofti infection in humans and mosquitoes: an observational study in northern Uganda,NA,20,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,0.048,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,249,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location + year + MDA round,MF measurement only for people who were ICT positive,NA,NA,NA,NA,NA,NA,NA,6179 + 6180
VUT0004LF,6496,LF8010VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Torba,3301,Administrative unit not available,31855,Location,Sola,1,-13.8833,167.550003,Preintervention,No,No,1990-2000,1998,1998,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.032,NA,NA,NA,NA,NA,0.097,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6497,LF8011VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Torba,3301,Administrative unit not available,31855,Location,Mosina,1,-13.9,167.533005,Preintervention,No,No,1990-2000,1998,1998,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.071,NA,NA,NA,NA,NA,0.107,NA,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6498,LF8012VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Tafea,3300,Administrative unit not available,31854,Location,Port resolution,1,-19.533017,169.483239,Preintervention,No,No,1990-2000,1998,1998,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6499,LF8013VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Tafea,3300,Administrative unit not available,31854,Location,South river,1,-18.940758,169.182877,Preintervention,No,No,1990-2000,1998,1998,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.061,NA,NA,NA,NA,NA,0.136,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6500,LF8014VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Penama,3297,Administrative unit not available,31851,Location,Sakau,2,-14.963028,167.130963,Preintervention,No,No,1990-2000,1998,1998,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.292,NA,NA,NA,NA,NA,0.458,NA,NA,NA,NA,NA,NA,461,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6501,LF8015VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Malampa,3296,Administrative unit not available,31850,Location,Orap,1,-15.9667,167.3333,Preintervention,No,No,1990-2000,1998,1998,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6502,LF8016VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Malampa,3296,Administrative unit not available,31850,Location,Unmet,1,-16.13826,167.372834,Preintervention,No,No,1990-2000,1998,1998,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,384.6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6503,LF8017VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Penama,3297,Administrative unit not available,31851,Location,Wanur,2,-15.7833,168.167007,Preintervention,No,No,1990-2000,1998,1998,0,Mapping survey,,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,0.361,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6504,LF8018VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Torba,3301,Administrative unit not available,31855,Location,Sola,1,-13.8833,167.550003,Postintervention,Country,No,2000-2010,2002,2002,2,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,168,NA,NA,NA,NA,NA,168,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6505,LF8019VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Torba,3301,Administrative unit not available,31855,Location,Mosina,1,-13.9,167.533005,Postintervention,Country,No,2000-2010,2002,2002,2,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.039,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6506,LF8020VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Tafea,3300,Administrative unit not available,31854,Location,Port resolution,1,-19.533017,169.483239,Postintervention,Country,No,2000-2010,2002,2002,2,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.013,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6507,LF8021VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Tafea,3300,Administrative unit not available,31854,Location,South river,1,-18.940758,169.182877,Postintervention,Country,No,2000-2010,2002,2002,2,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.114,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6508,LF8022VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Penama,3297,Administrative unit not available,31851,Location,Sakau,2,-14.963028,167.130963,Postintervention,Country,No,2000-2010,2002,2002,2,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.011,NA,NA,NA,NA,NA,0.272,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6509,LF8023VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Malampa,3296,Administrative unit not available,31850,Location,Orap,1,-15.9667,167.3333,Postintervention,Country,No,2000-2010,2002,2002,2,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.013,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,224,NA,NA,NA,NA,NA,224,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
VUT0004LF,6510,LF8024VU,Oceania,Western Pacific,WPRO,VU,Vanuatu,262,Malampa,3296,Administrative unit not available,31850,Location,Unmet,1,-16.13826,167.372834,Postintervention,Country,No,2000-2010,2002,2002,2,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,10,99,"Fraser M, Taleo G, Taleo F, Yaviong J, Amos M, Babu M and Kalkoa M",Published paper,2005,Yes,Evaluation of the program to eliminate lymphatic filariasis in Vanuatu following two years of mass drug administration implementation: results and methodologic approach,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.034,NA,NA,NA,NA,NA,0.216,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,208,NA,NA,NA,NA,NA,208,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + Pre/Post Intervention,MF measurement only for people who were ICT positive,Binax Filariasis Now,NA,NA,NA,NA,NA,NA,NA
